Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
1.80,0.00,0.02,0.01,0.00,0.00,0.00,0.04,-0.03,-0.01,-0.00,0.00,0.00,1,2,3,4
1.81,0.00,0.00,0.04,0.00,-0.00,0.00,0.04,0.00,0.03,0.00,-0.00,0.00,1,2,3,4
1.82,0.00,0.00,0.01,0.00,0.00,0.00,0.05,-0.03,0.05,-0.00,-0.00,0.00,1,2,3,4
1.83,0.00,0.00,-0.07,0.00,0.00,0.00,0.04,-0.01,0.00,-0.00,0.00,0.00,1,2,3,4
1.84,0.01,0.00,-0.03,0.00,-0.00,0.00,0.05,-0.02,0.03,-0.00,0.00,0.00,1,2,3,4
1.85,0.01,0.01,0.03,0.00,0.00,0.00,0.05,-0.02,0.03,0.00,-0.01,0.00,1,2,3,4
1.86,0.00,-0.01,0.05,0.00,0.00,-0.00,0.03,-0.02,0.02,-0.00,0.00,-0.00,1,2,3,4
1.87,0.00,-0.01,0.05,-0.00,0.00,0.00,0.03,0.03,0.00,-0.00,0.00,-0.00,1,2,3,4
1.88,0.00,-0.01,-0.03,-0.00,-0.00,0.00,0.02,-0.03,0.01,0.00,-0.00,-0.00,1,2,3,4
1.89,0.00,-0.01,-0.01,-0.00,0.00,0.00,0.04,-0.01,0.03,0.00,-0.00,-0.00,1,2,3,4
1.90,0.01,0.00,0.03,0.00,0.00,-0.00,0.04,-0.01,0.03,0.00,0.00,-0.00,1,2,3,4
1.91,0.00,0.00,0.04,0.00,0.00,-0.00,0.04,-0.02,0.03,0.00,0.00,0.00,1,2,3,4
1.92,0.00,-0.01,0.00,0.00,-0.00,0.00,0.04,-0.03,0.06,0.00,0.00,0.00,1,2,3,4
1.93,0.00,-0.02,-0.03,-0.00,-0.00,-0.00,0.03,0.00,0.03,0.00,0.00,0.00,1,2,3,4
1.94,0.00,0.00,-0.02,0.00,0.00,0.00,0.03,0.00,0.02,0.00,0.00,-0.00,1,2,3,4
1.95,-0.01,0.00,0.01,-0.00,0.00,0.00,0.03,0.00,0.02,0.00,-0.00,0.00,1,2,3,4
1.96,0.00,0.00,0.07,0.00,-0.00,0.00,0.03,0.00,0.01,0.00,-0.01,-0.00,1,2,3,4
1.97,-0.01,-0.01,0.05,0.00,0.00,-0.00,0.05,-0.02,0.03,0.00,0.00,0.00,1,2,3,4
1.98,-0.01,0.00,-0.02,0.00,0.00,-0.00,0.04,0.01,0.08,0.00,0.01,0.00,1,2,3,4
1.99,0.00,0.01,-0.02,0.00,0.00,0.00,0.05,0.00,0.03,0.00,0.00,0.00,1,2,3,4
2.00,0.00,-0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.02,0.00,-0.00,-0.00,1,2,3,4
2.01,-0.01,0.00,0.09,0.00,-0.00,-0.00,0.02,0.01,0.04,0.00,-0.00,-0.00,1,2,3,4
2.02,-0.02,-0.02,0.05,-0.00,0.00,0.00,0.03,-0.02,0.04,0.00,0.01,-0.00,1,2,3,4
2.03,-0.01,-0.02,-0.06,0.00,0.00,-0.00,0.02,-0.01,0.00,-0.00,0.00,-0.00,1,2,3,4
2.04,0.01,-0.01,0.00,0.00,0.00,-0.00,0.02,-0.02,0.00,0.00,-0.00,-0.00,1,2,3,4
2.05,0.00,0.00,0.04,0.00,0.00,-0.00,0.04,-0.01,0.02,0.00,-0.00,0.00,1,2,3,4
2.06,0.00,-0.01,0.08,0.00,0.00,0.00,0.03,0.00,0.04,0.00,0.00,-0.00,1,2,3,4
2.07,0.00,-0.01,0.00,0.00,-0.00,-0.00,0.02,0.00,0.04,0.00,0.00,0.00,1,2,3,4
2.08,-0.01,0.00,-0.04,-0.00,-0.00,-0.00,0.05,0.01,0.03,0.00,0.00,0.00,1,2,3,4
2.09,0.00,0.00,0.00,-0.00,-0.00,0.00,0.07,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
2.10,0.00,-0.01,0.02,0.00,0.00,0.00,0.05,0.00,0.04,0.00,0.00,0.00,1,2,3,4
2.11,0.01,0.01,0.04,-0.00,0.00,0.00,0.05,-0.02,0.03,-0.00,0.00,0.00,1,2,3,4
2.12,0.00,0.00,0.02,0.00,0.00,0.00,0.04,-0.02,0.00,0.00,0.00,-0.00,1,2,3,4
