Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
1.493,-0.24,-0.27,-0.45,0,0,0,0.14,0,0.04,0,0,0,957,786,53,14
1.505,-0.25,-0.27,-0.5,0,0,0,0.12,-0.03,0.07,0,0,0,958,805,52,14
1.518,-0.24,-0.27,-0.47,0,0,0,0.13,-0.03,0.09,0,0,0,958,790,51,14
1.53,-0.25,-0.29,-0.47,0,0,0,0.12,-0.01,0.06,0,0,0,958,796,50,14
1.541,-0.26,-0.3,-0.47,0,0,0,0.11,-0.02,0.05,0,0,0,958,828,51,14
1.553,-0.25,-0.28,-0.48,0,0,0,0.07,-0.05,0.09,0,-0.01,0,958,804,52,14
1.563,-0.25,-0.26,-0.47,-0.01,0.01,0,0.13,-0.04,0.09,0,0,0,957,810,50,14
1.573,-0.27,-0.29,-0.47,0,0,0,0.11,0.01,0.08,0,0,0,959,837,50,14
1.584,-0.26,-0.32,-0.46,0,0,0,0.12,-0.01,0.07,0,0,0,958,809,50,14
1.598,-0.2,-0.28,-0.49,0,0,0,0.13,-0.04,0.05,0,0,0,958,809,50,13
1.611,-0.25,-0.24,-0.48,0,0.01,0,0.12,-0.04,0.11,0,0,0,958,836,50,14
1.622,-0.27,-0.32,-0.47,0,-0.01,0,0.09,-0.02,0.04,0,0,0,957,842,51,14
1.632,-0.2,-0.26,-0.49,0.01,0,0.01,0.11,-0.02,0.12,0,-0.01,0,959,812,49,14
1.643,-0.27,-0.28,-0.45,-0.01,0.01,0,0.12,-0.01,0.1,0,0,0,958,857,51,14
1.653,-0.26,-0.33,-0.51,-0.01,0,0,0.12,0,0.06,0,0,0,958,834,52,15
1.663,-0.19,-0.29,-0.47,0,-0.01,0,0.39,0,0.28,0,0,0,959,845,52,15
1.674,1.62,-0.74,1.36,0,0.02,0,0.93,1.13,1.86,-0.01,0,0,958,853,51,14
1.686,-0.47,0.29,-1.32,0.05,-0.11,-0.02,1.16,1.14,7.07,-0.11,0.22,0.17,958,838,49,14
1.7,-0.22,-0.58,-0.06,-0.28,0.28,0.08,2.02,0.93,-4.64,0.03,-0.15,-0.1,957,899,51,14
1.712,-0.57,0.32,-0.62,0.04,-0.05,0.02,1.6,1.31,-1.47,-0.07,0.02,-0.01,958,847,51,14
1.723,0.32,0,-0.6,0.13,-0.17,0.01,-0.04,-0.37,-0.36,-0.03,-0.01,0.02,958,839,49,14
1.733,-0.45,0.67,-0.33,-0.04,0.15,0.1,1.02,0.31,1.6,0.01,0,0.01,959,813,50,14
1.743,-0.23,-0.25,-0.19,-0.05,0.08,-0.06,0.12,-0.14,-1.1,0.01,0.03,-0.02,958,837,50,13
1.754,-0.22,-0.95,-0.28,-0.07,-0.12,-0.04,-0.47,-0.14,0.51,-0.01,-0.02,0.01,958,841,50,14
1.765,-0.46,-0.33,-0.79,0.05,-0.04,0,-0.36,-0.11,0.21,0.01,0.01,-0.01,958,810,50,14
1.776,-0.09,0.34,-0.45,0.06,0.05,0.04,-0.41,-0.01,0.41,-0.02,-0.03,0.01,958,845,50,14
1.788,-0.07,-0.37,-0.32,-0.03,0.02,0.03,0.78,-0.03,0.33,0.02,0.01,-0.01,958,829,51,14
1.801,-0.52,-0.58,-0.74,-0.04,-0.02,-0.03,-0.04,-0.02,-0.31,-0.01,-0.01,0,958,808,49,14
1.813,-0.17,-0.08,-0.3,0,0.03,-0.01,-0.31,-0.09,0.09,0.01,0,0,958,812,49,14
1.823,-0.22,-0.28,-0.53,-0.02,0.04,0.03,0.18,-0.06,0.34,0,-0.01,0,958,842,48,14
1.833,-0.39,-0.47,-0.6,-0.01,-0.03,0,0.43,0.06,0.2,0,0.01,0,958,799,48,14
1.844,-0.32,-0.39,-0.51,0.03,-0.05,-0.02,0.2,0.03,0,-0.01,0,0,958,825,50,14
1.855,-0.1,-0.27,-0.43,0.07,-0.02,0.01,-0.01,-0.07,-0.02,0,0,0,958,821,52,14
1.866,-0.25,-0.22,-0.5,0,0.02,0.01,0.01,-0.07,0.17,0,0,0,957,801,53,14
1.877,-0.21,-0.43,-0.42,-0.04,0.02,0,0.11,0.01,0.02,0,0,0,958,823,51,14
1.892,-0.31,-0.35,-0.5,-0.01,-0.01,-0.02,-0.01,0.01,-0.02,0,0,0,958,828,52,14
1.903,-0.35,-0.2,-0.53,0.02,0.03,0.02,0.14,-0.03,0.01,0,0,0,958,805,52,13
1.913,-0.26,-0.35,-0.47,-0.05,0.01,-0.01,0.19,-0.02,0.11,0.01,0,0,958,799,51,15
1.924,-0.17,-0.46,-0.45,-0.04,-0.02,0,0.05,-0.01,0.04,0,0,0,957,821,50,14
1.935,-0.26,-0.1,-0.44,0.03,0.02,0.01,0.06,0,0.05,0,0,0,958,785,49,14
1.945,-0.3,-0.22,-0.4,0.03,0.03,0.01,0.19,0.02,0.12,0,0,0,959,804,50,14
1.957,-0.31,-0.4,-0.51,-0.02,-0.01,0,0.14,-0.01,0.03,0,0.01,0,958,815,51,14
1.969,-0.19,-0.41,-0.53,-0.01,-0.03,-0.01,0.12,-0.05,0.07,0,0,0,958,793,49,13
1.983,-0.23,-0.18,-0.4,0.02,0.01,0.01,0.12,-0.07,0.06,0,0,0,958,771,50,14
1.994,-0.27,-0.36,-0.5,-0.02,-0.02,-0.01,0.07,-0.04,0.13,0,0,0,958,798,49,14
2.004,-0.27,-0.32,-0.51,0,0,0,0.11,0,0.02,-0.01,0,0,958,786,51,14
2.014,-0.24,-0.29,-0.47,0.02,0.02,0,0.13,-0.03,0.09,0,0,0,958,767,50,14
2.025,-0.19,-0.31,-0.44,-0.02,0.01,0,0.1,-0.06,0.08,0.01,0,0,958,795,48,14
2.036,-0.23,-0.28,-0.44,-0.02,0.01,0,0.16,-0.01,0.11,0,0,0,958,764,49,14
2.048,-0.3,-0.24,-0.46,-0.01,0.01,0,0.12,0.02,0.05,0,0,0,959,755,50,14
2.063,-0.24,-0.31,-0.51,0.02,0,0,0.09,0,0.06,0,-0.01,0,958,763,49,14
2.074,-0.2,-0.23,-0.47,0,0,0,0.09,-0.04,0.07,0,0,0,957,782,49,15
2.084,-0.24,-0.27,-0.41,0,0.02,0.01,0.13,0,0.07,0,0,0,958,746,50,13
2.095,-0.29,-0.33,-0.5,0,-0.01,-0.01,0.13,0.01,0.04,0,0,0,959,758,51,14
2.109,-0.22,-0.31,-0.54,0.01,-0.02,0,0.1,-0.02,0.13,0,0,0,958,776,50,14
2.122,-0.23,-0.28,-0.5,0,0.01,0.01,0.08,-0.01,0.16,0,0,0,958,764,50,15
2.133,-0.27,-0.35,-0.42,-0.01,0.01,0,0.12,0,0.08,0,0,0,958,732,49,14
