Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
1.463,-0.18,0.00,-0.06,0.00,-0.00,-0.00,0.02,-0.11,-0.06,-0.00,0.00,-0.00,1,2,3,4
1.476,-0.14,0.03,-0.09,-0.00,-0.00,0.00,0.00,-0.11,-0.07,-0.00,-0.00,0.00,1,2,3,4
1.486,-0.15,0.00,-0.03,0.00,0.00,-0.00,0.00,-0.12,-0.06,-0.00,-0.00,0.00,1,2,3,4
1.498,-0.15,0.02,-0.07,0.00,-0.00,-0.00,0.03,-0.09,-0.05,-0.00,0.00,0.00,1,2,3,4
1.509,-0.17,0.03,-0.02,-0.00,-0.00,-0.00,0.01,-0.12,-0.03,-0.00,-0.00,0.00,1,2,3,4
1.521,-0.18,0.03,-0.09,0.00,0.00,0.00,0.02,-0.12,-0.07,0.00,-0.00,-0.00,1,2,3,4
1.533,-0.16,0.04,-0.06,-0.00,0.00,0.00,0.00,-0.11,-0.03,0.00,-0.00,0.00,1,2,3,4
1.543,-0.15,0.01,-0.02,-0.00,0.00,-0.00,0.01,-0.10,-0.09,0.00,-0.00,0.00,1,2,3,4
1.554,-0.18,0.02,-0.04,-0.00,-0.00,-0.00,0.02,-0.11,-0.05,-0.00,-0.00,0.00,1,2,3,4
1.566,-0.17,0.04,-0.02,0.00,-0.00,0.00,0.01,-0.12,-0.07,0.00,0.00,-0.00,1,2,3,4
1.577,-0.18,0.03,-0.08,-0.00,0.00,0.00,0.01,-0.11,-0.05,-0.00,-0.00,0.00,1,2,3,4
1.587,-0.16,0.00,-0.06,-0.00,-0.00,0.00,0.02,-0.13,-0.05,-0.00,-0.00,0.00,1,2,3,4
1.598,-0.18,0.01,-0.05,0.00,-0.00,0.00,0.00,-0.09,-0.07,0.00,0.00,0.00,1,2,3,4
1.609,-0.17,0.02,-0.04,-0.00,-0.00,-0.00,0.02,-0.09,-0.05,0.00,-0.00,0.00,1,2,3,4
1.620,-0.18,0.00,-0.06,0.00,0.00,0.00,0.02,-0.10,-0.05,0.00,0.00,-0.00,1,2,3,4
1.632,-0.16,0.02,-0.03,-0.00,0.00,0.00,0.03,-0.11,-0.09,-0.00,-0.00,-0.00,1,2,3,4
1.642,-0.14,0.00,-0.06,0.00,-0.00,0.00,0.01,-0.11,-0.06,-0.00,0.00,0.00,1,2,3,4
1.655,-0.16,0.02,-0.03,0.00,0.00,0.00,0.02,-0.10,-0.06,0.00,0.00,0.00,1,2,3,4
1.665,-0.18,0.02,-0.03,0.00,0.00,0.00,0.02,-0.11,-0.06,0.00,0.00,0.00,1,2,3,4
1.676,-0.17,0.02,-0.08,0.00,-0.00,0.00,0.01,-0.13,-0.07,-0.00,-0.00,0.00,1,2,3,4
1.687,-0.18,0.01,-0.05,0.00,0.00,0.00,0.03,-0.10,-0.06,0.00,-0.00,0.00,1,2,3,4
1.697,-0.15,0.01,-0.07,-0.00,0.00,-0.00,0.03,-0.10,-0.06,0.00,-0.00,-0.00,1,2,3,4
1.706,-0.17,0.03,-0.05,-0.00,0.00,0.00,0.02,-0.10,-0.06,-0.00,-0.00,0.00,1,2,3,4
1.717,-0.17,0.02,-0.05,-0.00,0.00,0.00,0.00,-0.11,-0.08,-0.00,-0.00,0.00,1,2,3,4
1.726,-0.18,0.01,-0.05,-0.00,0.00,0.00,0.02,-0.09,-0.05,0.00,-0.00,0.00,1,2,3,4
1.737,-0.17,0.00,-0.04,0.00,0.00,0.00,0.02,-0.11,-0.05,0.00,-0.00,0.00,1,2,3,4
1.747,-0.17,0.00,-0.04,0.00,0.00,0.00,0.01,-0.10,-0.04,0.00,-0.00,0.00,1,2,3,4
1.756,-0.17,0.02,-0.06,-0.00,0.00,0.00,0.02,-0.11,-0.05,0.00,0.00,0.00,1,2,3,4
1.766,-0.17,0.01,-0.07,-0.00,0.00,0.00,0.01,-0.09,-0.08,0.00,0.00,-0.00,1,2,3,4
1.777,-0.17,0.03,-0.06,0.00,0.00,0.00,0.02,-0.10,-0.06,-0.00,-0.00,0.00,1,2,3,4
1.787,-0.15,0.02,-0.04,-0.00,0.00,0.00,0.03,-0.11,-0.05,0.00,0.00,0.00,1,2,3,4
1.796,-0.15,0.03,-0.02,0.00,0.00,0.00,0.00,-0.12,-0.03,0.00,0.00,0.00,1,2,3,4
1.806,-0.17,0.00,-0.04,0.00,0.00,-0.00,0.02,-0.10,-0.06,-0.00,-0.00,0.00,1,2,3,4
1.817,-0.16,0.01,-0.02,0.00,0.00,0.00,0.02,-0.11,-0.05,0.00,0.01,-0.00,1,2,3,4
1.827,-0.16,0.02,-0.06,0.00,0.00,0.00,0.01,-0.10,-0.08,-0.00,0.00,0.00,1,2,3,4
1.837,-0.17,0.03,-0.04,0.00,0.00,0.00,0.01,-0.12,-0.05,-0.00,0.00,-0.00,1,2,3,4
1.846,-0.16,0.05,-0.03,-0.00,0.00,0.00,0.02,-0.11,-0.07,0.00,0.00,0.00,1,2,3,4
1.856,-0.16,0.02,-0.04,-0.00,0.00,0.00,0.02,-0.12,-0.05,0.00,0.00,0.00,1,2,3,4
1.867,-0.17,0.00,-0.05,0.00,-0.00,0.00,0.00,-0.11,-0.07,0.00,0.00,0.00,1,2,3,4
1.876,-0.18,0.04,-0.06,-0.00,0.00,0.00,0.02,-0.09,-0.05,0.00,0.00,0.00,1,2,3,4
1.886,-0.16,0.02,-0.06,0.00,-0.00,0.00,0.01,-0.11,-0.10,-0.00,0.00,0.00,1,2,3,4
1.896,-0.17,0.02,-0.07,0.00,0.00,0.00,0.01,-0.13,-0.06,0.00,0.00,-0.00,1,2,3,4
1.907,-0.17,0.02,-0.05,0.00,0.00,0.00,0.01,-0.11,-0.07,0.00,0.00,-0.00,1,2,3,4
1.917,-0.16,0.03,-0.05,0.00,0.00,0.00,0.00,-0.09,-0.04,0.00,-0.00,0.00,1,2,3,4
1.926,-0.20,0.02,-0.06,-0.00,0.00,0.00,0.01,-0.10,-0.04,-0.00,0.00,0.00,1,2,3,4
1.936,-0.16,0.04,-0.03,0.00,0.00,-0.00,0.02,-0.12,-0.06,0.00,-0.00,0.00,1,2,3,4
1.947,-0.16,0.01,-0.05,0.00,0.00,0.00,0.01,-0.11,-0.06,-0.00,0.00,-0.00,1,2,3,4
1.957,-0.16,0.01,-0.03,0.00,0.00,0.00,0.03,-0.13,-0.06,-0.00,0.00,-0.00,1,2,3,4
1.966,-0.15,0.03,-0.07,-0.00,0.00,0.00,0.02,-0.11,-0.09,-0.00,-0.00,0.00,1,2,3,4
1.976,-0.17,0.00,-0.06,0.00,-0.00,0.00,0.03,-0.13,-0.06,0.00,-0.00,0.00,1,2,3,4
1.987,-0.18,0.03,-0.05,-0.00,0.00,0.00,0.01,-0.11,-0.02,0.00,0.00,0.00,1,2,3,4
1.997,-0.16,0.02,-0.06,0.00,0.00,0.00,0.00,-0.09,-0.05,0.00,0.00,0.00,1,2,3,4
2.006,-0.16,0.02,-0.06,0.00,0.00,0.00,0.02,-0.13,-0.04,0.00,0.01,0.00,1,2,3,4
2.016,-0.15,0.04,-0.08,0.00,0.00,0.00,0.01,-0.11,-0.09,-0.00,-0.00,-0.00,1,2,3,4
2.026,-0.18,0.02,-0.05,0.00,0.00,0.00,0.02,-0.11,-0.07,-0.00,0.00,0.00,1,2,3,4
2.037,-0.16,0.03,-0.08,0.00,0.00,0.00,0.04,-0.09,-0.03,-0.00,0.00,0.00,1,2,3,4
2.047,-0.16,0.04,-0.03,0.00,0.00,0.00,0.01,-0.11,-0.01,0.00,0.00,-0.00,1,2,3,4
2.056,-0.16,0.00,-0.07,0.00,0.00,0.00,0.00,-0.11,-0.02,-0.00,-0.00,-0.00,1,2,3,4
2.066,-0.18,0.01,-0.02,0.00,-0.00,0.00,0.01,-0.12,-0.07,-0.00,-0.00,0.00,1,2,3,4
2.077,-0.16,0.01,-0.07,0.00,-0.00,0.00,0.01,-0.09,-0.08,0.00,0.00,-0.00,1,2,3,4
2.087,-0.16,0.01,-0.03,0.00,0.00,-0.00,0.03,-0.09,-0.06,0.00,0.00,0.00,1,2,3,4
2.097,-0.17,0.01,-0.07,0.00,0.00,0.00,0.00,-0.10,-0.08,-0.00,-0.00,0.00,1,2,3,4
2.106,-0.15,0.02,-0.04,0.00,-0.00,0.00,0.00,-0.10,-0.08,0.00,0.00,0.00,1,2,3,4
2.117,-0.15,0.02,-0.09,0.00,0.00,0.00,0.02,-0.13,-0.06,-0.00,0.00,0.00,1,2,3,4
